# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
2.098860000000000170e+01 2.104147286821705098e-01 1.722909999999999897e+01 2.161536930121441338e-02 1.881500000000000128e+01 3.652247039827771682e-03 1.698733596802869528e+01 1.677252769284686210e-02
1.499280000000000079e+01 1.034530728918532476e-02 1.222760000000000069e+01 3.813762337981663978e-03 1.345730000000000004e+01 6.000519506358426057e-04 1.088931069487510683e+01 1.934723166552133368e-03
5.900100000000000122e+00 1.422019069572506237e-03 5.338000000000000078e+00 2.107987418941482602e-03 5.690500000000000114e+00 7.269038931476583601e-04 3.120171318858758092e+00 4.942133965915650011e-03
2.084809999999999874e+01 1.762564935064935001e-01 1.718080000000000140e+01 9.169326914956506605e-03 1.872289999999999921e+01 3.259990992343491604e-03 1.604921925178295794e+01 2.148518559755614038e-02
1.692849999999999966e+01 4.570959457752704971e-03 1.361280000000000001e+01 1.228018187164928512e-03 1.492999999999999972e+01 8.858483253783705751e-04 1.239450005554351719e+01 2.980428803721021404e-03
1.584340000000000082e+01 4.314827325835552362e-03 1.274280000000000079e+01 1.215412342859701483e-03 1.404449999999999932e+01 1.725588048315320833e-03 1.088983677638883307e+01 1.204359470848382664e-02
1.746620000000000061e+01 7.065399882865881949e-03 1.383130000000000059e+01 1.656278126096440975e-03 1.526270000000000060e+01 4.461639613725087126e-03 1.267177565318710108e+01 2.680027838033224516e-02
1.124460000000000015e+01 8.843619421524626665e-04 9.417099999999999582e+00 6.951316328621183786e-04 1.034839999999999982e+01 4.166660270629139197e-04 7.837883714566102000e+00 1.154893398821080913e-03
1.377919999999999945e+01 1.163708467309753497e-02 1.122809999999999953e+01 7.876813697040045345e-03 1.241789999999999949e+01 8.756179584989958603e-04 9.539449101228779426e+00 2.307671384603376778e-03
1.143440000000000012e+01 1.416730821926745357e-03 9.658099999999999241e+00 1.112837595449187771e-03 1.057000000000000028e+01 5.365335389055257351e-04 7.682210477559687334e+00 1.565141761426507927e-03
1.545420000000000016e+01 8.512937117766974926e-03 1.258960000000000079e+01 3.332842189274641456e-03 1.382339999999999947e+01 1.450728878555871803e-03 1.041089610553565770e+01 3.163193216887651843e-03
1.611039999999999850e+01 5.578768882951392130e-03 1.319919999999999938e+01 2.328764772751645753e-03 1.444539999999999935e+01 1.064962580062971424e-03 1.091210226324347943e+01 4.122812436312968398e-03
1.787559999999999860e+01 1.626576779026217209e-02 1.458029999999999937e+01 1.217088153528831426e-03 1.590169999999999995e+01 1.094871226025048803e-03 1.230197266986623639e+01 8.517493133338667477e-03
8.336299999999999599e+00 1.623779256711283848e-03 7.451800000000000423e+00 1.100029381667865479e-03 7.978399999999999714e+00 5.277627901324583558e-04 4.997433052737113357e+00 2.163145356227208320e-03
1.432629999999999981e+01 3.598621192535878931e-03 1.165869999999999962e+01 1.649208615608955620e-03 1.284709999999999930e+01 8.391414902579084423e-04 9.876562569025292504e+00 2.606838711613139719e-03
2.128989999999999938e+01 1.608503703703703658e-01 1.749180000000000135e+01 1.643069007263922576e-02 1.904420000000000002e+01 3.340738461538461310e-03 1.584517832303079388e+01 2.962638804309122159e-02
9.110200000000000742e+00 1.790173124484748402e-03 8.084799999999999542e+00 1.234974293643932748e-03 8.682100000000000151e+00 8.114951978773495651e-04 5.599830458622371054e+00 2.348033189567009897e-03
